date,strategy,policy_code,evaluation_jobs,no_action,C_dynamic_baseline_carbon_kg,C_dynamic_policy_carbon_kg,C_dynamic_saving_kg,C_dynamic_saving_g_per_eval_job,C_dynamic_reduction_pct,C_dynamic_baseline_replay_range_pct,C_dynamic_inside_observed_baseline_range,C_dynamic_policy_repeats,C_dynamic_policy_repeat_range_pct,C_whole_baseline_carbon_kg,C_whole_policy_carbon_kg,C_whole_saving_kg,C_whole_saving_g_per_eval_job,C_whole_reduction_pct,C_whole_baseline_replay_range_pct,C_whole_inside_observed_baseline_range,C_whole_policy_repeats,C_whole_policy_repeat_range_pct,R_dynamic_baseline_carbon_kg,R_dynamic_policy_carbon_kg,R_dynamic_saving_kg,R_dynamic_saving_g_per_eval_job,R_dynamic_reduction_pct,R_dynamic_baseline_replay_range_pct,R_dynamic_inside_observed_baseline_range,R_dynamic_policy_repeats,R_dynamic_policy_repeat_range_pct,R_whole_baseline_carbon_kg,R_whole_policy_carbon_kg,R_whole_saving_kg,R_whole_saving_g_per_eval_job,R_whole_reduction_pct,R_whole_baseline_replay_range_pct,R_whole_inside_observed_baseline_range,R_whole_policy_repeats,R_whole_policy_repeat_range_pct,A_dynamic_baseline_carbon_kg,A_dynamic_policy_carbon_kg,A_dynamic_saving_kg,A_dynamic_saving_g_per_eval_job,A_dynamic_reduction_pct,A_dynamic_baseline_replay_range_pct,A_dynamic_inside_observed_baseline_range,A_dynamic_policy_repeats,A_dynamic_policy_repeat_range_pct,A_whole_baseline_carbon_kg,A_whole_policy_carbon_kg,A_whole_saving_kg,A_whole_saving_g_per_eval_job,A_whole_reduction_pct,A_whole_baseline_replay_range_pct,A_whole_inside_observed_baseline_range,A_whole_policy_repeats,A_whole_policy_repeat_range_pct
2025-11-18,low_impact_dynamic_q25,LI,5646,False,108.41631589950028,108.39943767935137,0.016878220148910827,0.0029894119994528564,0.015567970566862458,0.027612161428754514,False,1,0.0,3029.0963158995005,3029.079437679351,0.01687822014946505,0.0029894119995510188,0.0005572031520051882,0.0009882844597490696,False,1,0.0,651.0760192365076,651.0062875037504,0.06973173275719091,0.012350643421394069,0.010710229020408815,0.036436471363975015,True,1,0.0,3571.756019236508,3571.686287503751,0.06973173275719091,0.012350643421394069,0.0019523095189490753,0.006641806607986853,True,1,0.0,265.9747460454506,271.0816521837834,-5.106906138332761,-0.9045175590387462,-1.9200718166904749,1.2195930896327871,False,1,0.0,3186.654746045451,3191.7616521837836,-5.106906138332761,-0.9045175590387462,-0.1602591603207184,0.10179356979175308,False,1,0.0
2025-12-09,b1_runtime_4h,B1,3113,False,99.34233388119618,99.12330208570546,0.2190317954907215,0.07036035833302971,0.22048182978332512,0.1926614963200412,False,1,0.0,2050.7323338811957,2050.5133020857056,0.219031795490082,0.07036035833282428,0.01068066231128002,0.009332979432411707,False,1,0.0,364.13626656253786,366.422335779672,-2.286069217134127,-0.7343620999467161,-0.6278059690990737,0.3078368591809635,False,1,0.0,2315.526266562538,2317.812335779672,-2.2860692171343544,-0.734362099946789,-0.09872784645747451,0.048409973245036195,False,1,0.0,228.67067215297328,231.03265813782457,-2.3619859848512874,-0.7587491117414993,-1.0329203839796277,4.716406821965076,True,1,0.0,2180.0606721529734,2182.422658137825,-2.3619859848513443,-0.7587491117415176,-0.10834496557927013,0.4947127994655863,True,1,0.0
2025-12-09,b2_q75_cap50,B2,3113,True,99.34233388119618,99.24112478936388,0.10120909183230253,0.03251175452370785,0.10187911626209509,0.1926614963200412,True,1,0.0,2050.7323338811957,2050.6311247893636,0.10120909183206095,0.03251175452363025,0.004935265815042455,0.009332979432411707,True,1,0.0,364.13626656253786,363.44647008666726,0.6897964758705939,0.22158576160314614,0.189433610220235,0.3078368591809635,True,1,0.0,2315.526266562538,2314.8364700866673,0.6897964758704802,0.2215857616031096,0.02979005186991474,0.048409973245036195,True,1,0.0,228.67067215297328,226.033294558126,2.637377594847294,0.8472141326203964,1.1533519231023093,4.716406821965076,True,1,0.0,2180.0606721529734,2177.4232945581257,2.6373775948477487,0.8472141326205425,0.12097725666704223,0.4947127994655863,True,1,0.0
2025-12-09,adaptive_balanced,AD,3113,False,99.34233388119618,98.95437646190234,0.38795741929384064,0.1246249339202829,0.3905257750012197,0.1926614963200412,False,2,0.2748850649846274,2050.7323338811957,2050.3443764619024,0.38795741929334326,0.12462493392012312,0.018917993971407223,0.009332979432411707,False,2,0.013316083944002194,364.13626656253786,364.17811573176954,-0.041849169231682026,-0.013443356643649864,-0.011492722113822938,0.3078368591809635,True,2,0.1846498324979695,2315.526266562538,2315.5681157317695,-0.041849169231682026,-0.013443356643649864,-0.0018073286334949793,0.048409973245036195,True,2,0.029037761997440716,228.67067215297328,230.8684370813818,-2.1977649284085317,-0.7059958009664413,-0.9611048534191993,4.716406821965076,True,2,0.059451509714601045,2180.0606721529734,2182.258437081382,-2.19776492840856,-0.7059958009664504,-0.10081209924483901,0.4947127994655863,True,2,0.006235980888359162
2025-12-09,time_hybrid_08_18,HY,3113,False,99.34233388119618,99.16108985810205,0.18124402309413767,0.05822165855899058,0.1824438947759049,0.1926614963200412,False,1,0.0,2050.7323338811957,2050.551089858102,0.1812440230937682,0.05822165855887189,0.008838014600898576,0.009332979432411707,False,1,0.0,364.13626656253786,364.19298383816806,-0.05671727563020568,-0.0182194910472874,-0.015575838178827729,0.3078368591809635,True,1,0.0,2315.526266562538,2315.582983838168,-0.05671727563003515,-0.01821949104723262,-0.002449433480805791,0.048409973245036195,True,1,0.0,228.67067215297328,228.105117886692,0.565554266281282,0.1816749971992554,0.24732260633009576,4.716406821965076,True,1,0.0,2180.0606721529734,2179.495117886692,0.5655542662816515,0.18167499719937408,0.025942134249095198,0.4947127994655863,True,1,0.0
2025-12-09,history_only,HI,3113,False,99.34233388119618,99.05834811069606,0.28398577050012364,0.09122575345330024,0.285865813098113,0.1926614963200412,False,1,0.0,2050.7323338811957,2050.448348110696,0.2839857704998394,0.09122575345320894,0.013848017403732586,0.009332979432411707,False,1,0.0,364.13626656253786,363.9272370525527,0.20902950998515735,0.06714728878418161,0.05740419979542411,0.3078368591809635,True,1,0.0,2315.526266562538,2315.3172370525526,0.20902950998515735,0.06714728878418161,0.009027300316289108,0.048409973245036195,True,1,0.0,228.67067215297328,232.63154789215275,-3.960875739179471,-1.2723661224476297,-1.7321310607465104,4.716406821965076,True,1,0.0,2180.0606721529734,2184.0215478921527,-3.9608757391793006,-1.2723661224475749,-0.18168649110428833,0.4947127994655863,True,1,0.0
2025-12-09,dynamic_forecast_balanced_oracle,OR,3113,True,99.34233388119618,99.45532937461144,-0.11299549341525505,-0.03629794199012369,-0.11374354618081223,0.1926614963200412,False,1,0.0,2050.7323338811957,2050.8453293746115,-0.1129954934158377,-0.036297941990310854,-0.005510006915528735,0.009332979432411707,False,1,0.0,364.13626656253786,364.0963485664235,0.03991799611435454,0.012822999073033902,0.010962378587329999,0.3078368591809635,True,1,0.0,2315.526266562538,2315.4863485664237,0.03991799611412716,0.012822999072960861,0.001723927587890701,0.048409973245036195,True,1,0.0,228.67067215297328,229.78329978165775,-1.1126276286844643,-0.3574133082828347,-0.48656332629317345,4.716406821965076,True,1,0.0,2180.0606721529734,2181.1732997816575,-1.1126276286840948,-0.35741330828271595,-0.0510365442070606,0.4947127994655863,True,1,0.0
2025-12-09,low_impact_dynamic_q25,LI,3113,True,99.34233388119618,99.30957395530496,0.032759925891227226,0.010523586858730236,0.03297680315262668,0.1926614963200412,True,1,0.0,2050.7323338811957,2050.699573955305,0.03275992589078669,0.01052358685858872,0.0015974744899440669,0.009332979432411707,True,1,0.0,364.13626656253786,363.8501038391962,0.28616272334164705,0.09192506371398877,0.07858671316730838,0.3078368591809635,True,1,0.0,2315.526266562538,2315.2401038391963,0.2861627233414765,0.091925063713934,0.012358431319645228,0.048409973245036195,True,1,0.0,228.67067215297328,225.81639208918185,2.8542800637914354,0.9168904798559059,1.2482055686975084,4.716406821965076,True,1,0.0,2180.0606721529734,2177.206392089182,2.8542800637915207,0.9168904798559334,0.13092663430200338,0.4947127994655863,True,1,0.0
2025-12-10,b1_runtime_4h,B1,3210,False,125.1411324824121,128.448185891456,-3.3070534090439025,-1.0302347068672593,-2.642659007028477,1.6153292724652453,False,1,0.0,2575.631132482412,2578.938185891456,-3.307053409044329,-1.0302347068673923,-0.1283977883066263,0.07848334023413721,False,1,0.0,485.2240071398824,509.192050930068,-23.96804379018556,-7.466680308469022,-4.939583251756947,0.8875582010370847,False,1,0.0,2935.7140071398826,2959.682050930068,-23.96804379018522,-7.4666803084689155,-0.8164297929530292,0.14669839971798593,False,1,0.0,217.9254568651151,220.24331815195112,-2.3178612868360062,-0.7220751672386312,-1.0636028117957077,0.22260915797040767,False,1,0.0,2668.415456865115,2670.7333181519507,-2.317861286835523,-0.7220751672384808,-0.08686283392911286,0.01818015344207139,False,1,0.0
2025-12-10,b2_q75_cap50,B2,3210,True,125.1411324824121,126.82903857607296,-1.6879060936608568,-0.525827443508055,-1.3488019967360314,1.6153292724652453,True,1,0.0,2575.631132482412,2577.3190385760727,-1.6879060936607857,-0.5258274435080329,-0.065533688903425,0.07848334023413721,True,1,0.0,485.2240071398824,486.9921650949965,-1.7681579551140771,-0.550828023400024,-0.3644003448090616,0.8875582010370847,True,1,0.0,2935.7140071398826,2937.482165094996,-1.7681579551135655,-0.5508280233998647,-0.060229230463637436,0.14669839971798593,True,1,0.0,217.9254568651151,219.68672352827545,-1.7612666631603417,-0.548681203476742,-0.8081968433134809,0.22260915797040767,False,1,0.0,2668.415456865115,2670.176723528276,-1.761266663160768,-0.5486812034768748,-0.06600421454723261,0.01818015344207139,False,1,0.0
2025-12-10,adaptive_balanced,AD,3210,False,125.1411324824121,126.35245536649975,-1.2113228840876502,-0.37735915392138636,-0.9679654163733056,1.6153292724652453,True,2,0.4643002510385014,2575.631132482412,2576.8424553664995,-1.2113228840876218,-0.3773591539213775,-0.047030138314881294,0.07848334023413721,True,2,0.022558765692068952,485.2240071398824,486.8734972492555,-1.6494901093730618,-0.5138598471567171,-0.3399440433905695,0.8875582010370847,True,2,0.46916091076089855,2935.7140071398826,2937.3634972492555,-1.6494901093728913,-0.513859847156664,-0.056187016356538964,0.14669839971798593,True,2,0.07754438496361692,217.9254568651151,219.34087835798044,-1.4154214928653346,-0.4409412750359298,-0.6494980041461651,0.22260915797040767,False,2,0.5322224994549686,2668.415456865115,2669.8308783579805,-1.4154214928653346,-0.4409412750359298,-0.05304352023684452,0.01818015344207139,False,2,0.0434658070388477
2025-12-10,time_hybrid_08_18,HY,3210,False,125.1411324824121,125.96477317408802,-0.8236406916759194,-0.25658588525729575,-0.6581694406446877,1.6153292724652453,True,1,0.0,2575.631132482412,2576.4547731740877,-0.8236406916757915,-0.2565858852572559,-0.03197820842000619,0.07848334023413721,True,1,0.0,485.2240071398824,487.4970884726959,-2.27308133281349,-0.708125025798595,-0.46846019557276286,0.8875582010370847,True,1,0.0,2935.7140071398826,2937.987088472695,-2.2730813328125805,-0.7081250257983117,-0.07742856856234195,0.14669839971798593,True,1,0.0,217.9254568651151,208.1455798877113,9.779876977403802,3.046690647166294,4.487716633975926,0.22260915797040767,False,1,0.0,2668.415456865115,2658.635579887711,9.779876977404001,3.0466906471663555,0.36650503399847306,0.01818015344207139,False,1,0.0
2025-12-10,history_only,HI,3210,False,125.1411324824121,125.52000673439052,-0.3788742519784165,-0.11802936198704564,-0.30275757016316374,1.6153292724652453,True,1,0.0,2575.631132482412,2576.01000673439,-0.37887425197823177,-0.11802936198698809,-0.014709957773070945,0.07848334023413721,True,1,0.0,485.2240071398824,486.196426494921,-0.9724193550385962,-0.30293437851669663,-0.20040627436602967,0.8875582010370847,True,1,0.0,2935.7140071398826,2936.686426494921,-0.9724193550382552,-0.3029343785165904,-0.0331237767941038,0.14669839971798593,True,1,0.0,217.9254568651151,215.49175885346497,2.4336980116501366,0.7581613743458369,1.1167570997253768,0.22260915797040767,False,1,0.0,2668.415456865115,2665.981758853465,2.4336980116499944,0.7581613743457927,0.09120386427790861,0.01818015344207139,False,1,0.0
2025-12-10,dynamic_forecast_balanced_oracle,OR,3210,True,125.1411324824121,126.15094425554516,-1.0098117731330518,-0.3145831068950317,-0.8069383368214087,1.6153292724652453,True,1,0.0,2575.631132482412,2576.640944255545,-1.0098117731331513,-0.3145831068950627,-0.03920638170574866,0.07848334023413721,True,1,0.0,485.2240071398824,485.89805738657583,-0.6740502466934117,-0.20998450052754258,-0.1389152714571053,0.8875582010370847,True,1,0.0,2935.7140071398826,2936.3880573865754,-0.6740502466927865,-0.2099845005273478,-0.02296035121450674,0.14669839971798593,True,1,0.0,217.9254568651151,214.51909543243036,3.406361432684747,1.061171785883099,1.5630855989408863,0.22260915797040767,False,1,0.0,2668.415456865115,2665.0090954324305,3.406361432684662,1.0611717858830723,0.12765483815202053,0.01818015344207139,False,1,0.0
2025-12-10,low_impact_dynamic_q25,LI,3210,True,125.1411324824121,126.85850296288648,-1.7173704804743721,-0.5350063802100847,-1.37234692255621,1.6153292724652453,True,1,0.0,2575.631132482412,2577.3485029628864,-1.7173704804745284,-0.5350063802101335,-0.06667765654856464,0.07848334023413721,True,1,0.0,485.2240071398824,486.7300801318017,-1.5060729919192681,-0.46918161742033276,-0.31038715516091336,0.8875582010370847,True,1,0.0,2935.7140071398826,2937.2200801318013,-1.5060729919186997,-0.4691816174201557,-0.05130176128382445,0.14669839971798593,True,1,0.0,217.9254568651151,220.0875358419704,-2.162078976855298,-0.6735448526028966,-0.9921185931910269,0.22260915797040767,False,1,0.0,2668.415456865115,2670.57753584197,-2.1620789768549002,-0.6735448526027726,-0.08102482584908031,0.01818015344207139,False,1,0.0
